pʼ	tʼ	kʼ	3/3	1.0
b	d	ɡ	3/3	1.0
ɓ	ɗ	ɠ	3/3	1.0
p	t	k	3/3	1.0
	s	ʃ	2/3	0.8201237683311454
	sʼ		1/3	0.560878143215623
4/6	6/6	5/6
0.7740542668623293	1.0	0.9959273288853228
