bʷ	b	d	dʷ	ɟ	ɡ	ɟʷ	ɡʷ	8/8	1.0
pʷ	p	t	tʷ	c	k	cʷ	kʷ	8/8	1.0
vʷ	v	z	zʷ			-		4/7	0.7456308031284382
fʷ	f	s	sʷ					4/8	0.7756462934704482
4/4	4/4	4/4	4/4	2/4	2/4	2/3	2/4
1.0	1.0	1.0	1.0	0.8169284772664792	0.818888186995482	0.5139601961349871	0.7477015356499809
