b	bʷ	d	dʷ	ɟ	ɡ	ɟʷ	ɡʷ	8/8	1.0
p	pʷ	t	tʷ	c	k	cʷ	kʷ	8/8	1.0
2/2	2/2	2/2	2/2	2/2	2/2	2/2	2/2
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
