p	t̪|t	t̪s̪|ts	-	k	q	tɕ	6/6	1.0
v		z̪|z	-			ʑ	3/6	0.7594672871061303
mp	n̪t̪|nt		n̪t̪s̪|nts	ŋk		ntɕ	5/7	0.6711800159912608
pʰ	t̪ʰ|tʰ	t̪s̪ʰ|tsʰ	-	kʰ	qʰ	tɕʰ	6/6	1.0
f		s̪|s	-	x		ɕ	4/6	0.9245921057654484
5/5	3/5	4/5	1/1	4/5	2/5	5/5
1.0	0.8914334379249659	0.9953649270625872	1.0	0.9496096500878946	0.5904509387291073	1.0
