b	d̪	dz	d̠ʒ	ɡ		5/6	0.981757768463637
		z	ʒ		ʁ	3/6	0.4968245187823438
				xk		1/6	0.3475431100370437
f		s	ʃ	x		4/6	0.8737578391536511
pʰ	t̪ʰ	tsʰ	t̠ʃʰ	kʰ	qʰ	6/6	1.0
pʼ	t̪ʼ	tsʼ	t̠ʃʼ	kʼ	qʼ	6/6	1.0
4/6	3/6	5/6	5/6	5/6	3/6
0.5568943966335984	0.35845436191056707	0.8197155220420282	0.6978886840389726	0.9586039792137835	0.39111036609553573
