dz	d̠ʒ	2/2	1.0
	xk	1/2	0.7021101323953011
tsʰ	t̠ʃʰ	2/2	1.0
tsʼ	t̠ʃʼ	2/2	1.0
3/4	4/4
0.5516032287209263	1.0
