v	ɮ	z	ʒ	ɣ	ɣʷ	6/6	1.0
f	ɬ	s	ʃ	x	xʷ	6/6	1.0
2/2	2/2	2/2	2/2	2/2	2/2
1.0	1.0	1.0	1.0	1.0	1.0
