p	t	k	3/3	1.0
	tʼ	kʼ	2/3	0.7723084132353424
	tʰ	kʰ	2/3	0.7321789877867484
mb	nd		2/3	0.6643746746915666
2/4	4/4	3/4
0.8200125637313371	1.0	0.721794571342725
