b	d̪	ɖ	ɟʝ	ɡ	5/5	1.0
b̤	d̪̤	ɖ̤	ɟ̤ʝ	ɡʱ	5/5	1.0
v					1/5	0.27607877033586803
p	t̪	ʈ	cç	k	5/5	1.0
	s				1/5	0.6001380736580875
pʰ	t̪ʰ	ʈʰ	cçʰ	kʰ	5/5	1.0
5/6	5/6	4/6	4/6	4/6
0.8517628564060369	0.9022486034816067	0.9500227250121117	0.8356411094189802	0.8205981189569515
