	labiodental:0;coronal:+;lateral:+;strident:-;distributed:-;dorsal:-;front:0;round:0	labiodental:0;coronal:+;lateral:-;strident:+;distributed:-;dorsal:-;front:0;round:0	labiodental:0;coronal:+;lateral:+;strident:-;distributed:-;dorsal:-,+;front:+;round:0	labiodental:0;coronal:+;lateral:-;strident:+;distributed:+;dorsal:+;front:+;round:0	labiodental:0;coronal:-;lateral:-;strident:0;distributed:0;dorsal:+;front:-;round:0	labiodental:0;coronal:-;lateral:-;strident:0;distributed:0;dorsal:+;front:-,+;round:0	count	markedness_count
periodicGlottalSource:-;spreadGlottis:-;constrictedGlottis:-;raisedLarynxEjective:-;loweredLarynxImplosive:-;sonorant:-;nasal:-;fortis:-	ɬ	s	ɬʲ	ɕ	x	xʲ	6/6	1.0
	1/1	1/1	1/1	1/1	1/1	1/1
	1.0	1.0	1.0	1.0	1.0	1.0
