f	s	ʃ	sʷ	ʃʷ	-	x	6/6	1.0
v	z		zʷ		-		3/6	0.5197309668822127
ɱv	nz		-	-	nzʷ		3/5	0.93664372520418
3/3	3/3	1/3	2/2	1/2	1/1	1/3
1.0	1.0	0.7843079521830666	1.0	0.5422640305835951	1.0	0.7044347480298516
