p	t	t̠ʃ	k	kʷ	5/5	1.0
	s	ʃ			2/5	0.5920442449698298
mb	nd	d̠ʒ	ŋɡ		4/5	0.9803324108092414
2/3	3/3	3/3	2/3	1/3
0.8413461161254445	1.0	1.0	0.869113428841675	0.6379447708625263
