b		-	d	dˤ	d̠ʒ		ɡ	5/7	0.9406346796694877
v	z	zˤ	ð	ðˤ		ʁ	ʕ	7/8	0.8718362233569077
p			t	tˤ		q	k	5/8	0.8211822564774776
f	s	sˤ	θ		ʃ	χ	ħ	7/8	0.9999410281225356
4/4	2/4	2/3	4/4	3/4	2/4	3/4	4/4
1.0	0.6048744864425486	0.6956413589459663	1.0	0.9724186704384723	0.43430201626182646	0.9163767863561102	1.0
