p	t	t̠ʃ	k	4/4	1.0
b	d	d̠ʒ	ɡ	4/4	1.0
f		s		2/4	0.6995714393048739
v				1/4	0.2720610496067276
ɱv				1/4	0.516944975960914
mb	nd	n̠d̠ʒ	ŋɡ	4/4	1.0
6/6	3/6	4/6	3/6
1.0	0.9024970917880081	0.8944176669555793	0.8213990083936559
