	labial:+;coronal:-;strident:0;dorsal:-	labial:-;coronal:+;strident:-;dorsal:-	labial:-;coronal:+;strident:+;dorsal:-	labial:-;coronal:-;strident:0;dorsal:+	count	markedness_count
spreadGlottis:-;category:affricate|plosive	p	t	ts	k	4/4	1.0
spreadGlottis:+;category:affricate|plosive				kʰ	1/4	0.321686150972268
	1/2	1/2	1/2	2/2
	0.8875654753715783	0.8901287032351509	0.8394249040303189	1.0
