pʼ	tʼ	kʼ	qʼ	4/4	1.0
b	d			2/4	0.6643796653675446
p	t	k	q	4/4	1.0
pʰ	tʰ			2/4	0.5945274222886366
4/4	4/4	2/4	2/4
1.0	1.0	0.590523001407944	0.6815688242569874
