	labial:+;coronal:-;strident:0;distributed:0;dorsal:-;high:0;back:0	labial:-;coronal:+;strident:-;distributed:+;dorsal:-;high:0;back:0	labial:-;coronal:+;strident:+;distributed:-;dorsal:-;high:0;back:0	labial:-;coronal:-;strident:0;distributed:0;dorsal:+;high:+;back:-	labial:-;coronal:-;strident:0;distributed:0;dorsal:+;high:-;back:+	count	markedness_count
periodicGlottalSource:-;spreadGlottis:-;constrictedGlottis:-;raisedLarynxEjective:-;loweredLarynxImplosive:-;sonorant:-;nasal:-;fortis:-	f	θ	s	x	χ	5/5	1.0
	1/1	1/1	1/1	1/1	1/1
	1.0	1.0	1.0	1.0	1.0
