b	d	dz	ɡ	4/4	1.0
v			ɣ	2/4	0.5116339842519898
p	t	ts	k	4/4	1.0
f		s		2/4	0.7295437254844072
4/4	2/4	3/4	3/4
1.0	0.9287885102262046	0.8955757541844349	0.875264981544242
