d̪z̪|dz	d̠ʒ	2/2	1.0
t̪s̪|ts		1/2	0.45289035570425545
t̪s̪ʰ|tsʰ		1/2	0.44603482423271246
3/3	1/3
1.0	0.23141389207583332
