	labial:+;coronal:-;dorsal:-;retractedTongueRoot:-	labial:-;coronal:+;dorsal:-;retractedTongueRoot:-	labial:-;coronal:-;dorsal:+;retractedTongueRoot:+	count	markedness_count
periodicGlottalSource:-;spreadGlottis:-;constrictedGlottis:-;raisedLarynxEjective:-;loweredLarynxImplosive:-;sonorant:-;nasal:-;fortis:-	f	s	ħ	3/3	1.0
	1/1	1/1	1/1
	1.0	1.0	1.0
