b	d̪	ɟ	ɡ	4/4	1.0
ɓ	ɗ			2/4	0.8057885285196277
	t̪		k	2/4	0.7109140555846516
2/3	3/3	1/3	2/3
0.35344634695024135	1.0	0.4090160593269505	0.9942958712195662
