	labial:+;coronal:-;strident:0;dorsal:-;front:0	labial:-;coronal:+;strident:-;dorsal:-;front:0	labial:-;coronal:+;strident:+;dorsal:+;front:+	labial:-;coronal:-;strident:0;dorsal:+;front:-	count	markedness_count
periodicGlottalSource:+;spreadGlottis:-;constrictedGlottis:-;raisedLarynxEjective:-;loweredLarynxImplosive:-;sonorant:-;nasal:-;fortis:-	β	ð	ʑ	ɣ	4/4	1.0
	1/1	1/1	1/1	1/1
	1.0	1.0	1.0	1.0
