b	d	d̠ʒ	ɡ	4/4	1.0
		ᶑ		1/4	0.027940111314216646
	z			1/4	0.3519367857765062
p	t	t̠ʃ	c	4/4	1.0
f	s	ʃ		3/4	0.8056282217937608
pʼ	tʼ	t̠ʃʼ	kʼ	4/4	1.0
4/6	5/6	5/6	3/6
0.8982684051661206	0.9852076940675151	0.9362996569184289	0.8118176762961059
