b		d	d̠ʒ	ɡ	4/5	0.9587854146155735
v	z	ð	ʒ	ɣ	5/5	1.0
p		t	t̠ʃ	k	4/5	0.9213170994403661
f	s	θ	ʃ	χ	5/5	1.0
pʰ		tʰ	t̠ʃʰ	kʰ	4/5	0.8948899130981283
5/5	2/5	5/5	5/5	5/5
1.0	0.6091673601265187	1.0	1.0	1.0
