b	d	ɡ	3/3	1.0
p	t	k	3/3	1.0
β			1/3	0.19071668550263235
ɸ	s		2/3	0.8727215724225539
4/4	3/4	2/4
1.0	0.8857450084917328	0.8183560558858897
