p	t̪	ʡ	k	kʷ	q	qʷ	7/7	1.0
pʼ	t̪ʼ	-	kʼ	kʷʼ	qʼ	qʷʼ	6/6	1.0
2/2	2/2	1/1	2/2	2/2	2/2	2/2
1.0	1.0	1.0	1.0	1.0	1.0	1.0
