p		t	ts	t̠ʃ	-	kʲ	k	kʷ	7/8	0.9906416263756399
b		d	dz	d̠ʒ	-	ɡʲ	ɡ	ɡʷ	7/8	0.997972194273577
ɓ	-	ɗ	-	-	-	ʄ		-	3/4	0.9199225884857495
v	ɮ		z	ʒ	ɮʲ				5/9	0.6772632806007597
mb		nd	ndz	n̠d̠ʒ	-	ŋɡʲ	ŋɡ	ŋɡʷ	7/8	0.9998925931552304
f	ɬ		s	ʃ	ɬʲ				5/9	0.7184353382137002
6/6	2/5	4/6	5/5	5/5	2/2	4/6	3/6	3/5
1.0	0.6387032679104904	0.9390572809857787	1.0	1.0	1.0	0.8330843527963318	0.8143695054365843	0.7356697919573268
