p	t	kʲ	k	kʷ	5/5	1.0
b	d	ɡʲ	ɡ	ɡʷ	5/5	1.0
mb	nd	ŋɡʲ	ŋɡ	ŋɡʷ	5/5	1.0
ɓ	ɗ	ʄ		-	3/4	0.9282536462757834
4/4	4/4	4/4	3/4	3/3
1.0	1.0	1.0	0.9942271009636375	1.0
