p	t	c	k	4/4	1.0
b	d	ɟ	ɡ	4/4	1.0
mb	nd		ŋɡ	3/4	0.9410906191079166
ɓ	ɗ			2/4	0.8038629283657579
4/4	4/4	2/4	3/4
1.0	1.0	0.9208392221356844	0.9942271009636375
