	z				1/5	0.34236602909933606
ɸ	s	ʃ	x	xʷ	5/5	1.0
1/2	2/2	1/2	1/2	1/2
0.6601145927862688	1.0	0.7783204924998441	0.7044347480298516	0.8258323940163383
