f	s̺	s	ʃ	x	xʷ	χ	χʷ	8/8	1.0
1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1
1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
