	labial:+;labiodental:+;coronal:-;anterior:0;distributed:0;dorsal:-;high:0;back:0;round:-; ̺:-	labial:-;labiodental:0;coronal:+;anterior:+;distributed:-;dorsal:-;high:0;back:0;round:0; ̺:+	labial:-;labiodental:0;coronal:+;anterior:+;distributed:-;dorsal:-;high:0;back:0;round:0; ̺:-	labial:-;labiodental:0;coronal:+;anterior:-;distributed:+;dorsal:-;high:0;back:0;round:0; ̺:-	labial:-;labiodental:0;coronal:-;anterior:0;distributed:0;dorsal:+;high:+;back:-;round:0; ̺:-	labial:-,+;labiodental:-;coronal:-;anterior:0;distributed:0;dorsal:+;high:+;back:-;round:+; ̺:-	labial:-;labiodental:0;coronal:-;anterior:0;distributed:0;dorsal:+;high:-;back:+;round:0; ̺:-	labial:-,+;labiodental:-;coronal:-;anterior:0;distributed:0;dorsal:+;high:-;back:+;round:+; ̺:-	count	markedness_count
periodicGlottalSource:-;spreadGlottis:-;constrictedGlottis:-;raisedLarynxEjective:-;loweredLarynxImplosive:-;sonorant:-;nasal:-;fortis:-	f	s̺	s	ʃ	x	xʷ	χ	χʷ	8/8	1.0
	1/1	1/1	1/1	1/1	1/1	1/1	1/1	1/1
	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
