p͈	t̪͈	t̺͈	k͈	4/4	1.0
p͉	t̪͉	t̺͉	k͉	4/4	1.0
			ʑ	1/4	0.24902263736594293
			ɕ	1/4	0.20049000053831725
2/4	2/4	2/4	4/4
0.7763365911777947	0.21952393111556362	0.9480224444565613	1.0
