p		-	t	t̠ʃ	k	4/5	0.9859805943647688
f	s̻	s̻θ	s	ʃ	x	6/6	1.0
2/2	1/2	1/1	2/2	2/2	2/2
1.0	0.6663231179233481	1.0	1.0	1.0	1.0
