v	ð	z	ʒ	ʐ		ɣ	ʁ	7/8	0.96977476909633
f	θ	s	ʃ	ʂ	ç	x	χ	8/8	1.0
2/2	2/2	2/2	2/2	2/2	1/2	2/2	2/2
1.0	1.0	1.0	1.0	1.0	0.7388907479440601	1.0	1.0
