p	t	ts	t̠ʃ	k	5/5	1.0
v					1/5	0.27338423696899294
		s	ʃ		2/5	0.5172483453444076
2/3	1/3	2/3	2/3	1/3
0.7367611186833698	0.8171934501200205	0.8374438217857043	0.8822796048545632	0.6783369482099061
