f	ɬ	s	ʃ	sʷ	5/5	1.0
		nz			1/5	0.5094989223720988
1/2	1/2	2/2	1/2	1/2
0.7609163857396197	0.9048799748052404	1.0	0.7843079521830666	0.4978999382564249
