	dz	d̠ʒ	dzʷ	d̠ʒʷ	4/5	0.9976603862041965
pf	ts	t̠ʃ	tsʷ	t̠ʃʷ	5/5	1.0
1/2	2/2	2/2	2/2	2/2
0.7096477552993457	1.0	1.0	1.0	1.0
