p	t̪	t̺	ȶ	k	5/5	1.0
β				ɣ	2/5	0.4830638671050175
2/2	1/2	1/2	1/2	2/2
1.0	0.5651434852440202	0.8334209808504439	0.9311165377015049	1.0
