b		d	dz	ɟ	ɡʷ	ɢ		ɢʷ	7/9	0.997918993093176
	ɬ		s	ç	xʷ	χ	ħ	χʷ	7/9	0.7714747490383714
pʰ	tɬʰ	tʰ	tsʰ	cʰ	kʷʰ	qʰ	-	qʷʰ	8/8	1.0
pʼ	tɬʼ	tʼ	tsʼ	cʼ	kʷʼ	qʼ	-	qʷʼ	8/8	1.0
3/4	3/4	3/4	4/4	4/4	4/4	4/4	1/2	4/4
0.734013541556512	0.965779660011724	0.9120457762374887	1.0	1.0	1.0	1.0	0.9811962587716075	1.0
