	labial:-;coronal:+;lateral:+;strident:-;anterior:+;distributed:-;dorsal:-;high:0;low:0;front:0;back:0;retractedTongueRoot:-	labial:-;coronal:+;lateral:-;strident:+;anterior:+;distributed:-;dorsal:-;high:0;low:0;front:0;back:0;retractedTongueRoot:-	labial:-;coronal:+;lateral:-;strident:-;anterior:-;distributed:+;dorsal:+;high:+;low:-;front:+;back:-;retractedTongueRoot:-	labial:-,+;coronal:-;lateral:-;strident:0;anterior:0;distributed:0;dorsal:+;high:+;low:-;front:-;back:-;retractedTongueRoot:-	labial:-;coronal:-;lateral:-;strident:0;anterior:0;distributed:0;dorsal:+;high:-;low:-;front:-;back:+;retractedTongueRoot:-	labial:-;coronal:-;lateral:-;strident:0;anterior:0;distributed:0;dorsal:+;high:-;low:+;front:-;back:+;retractedTongueRoot:+	labial:-,+;coronal:-;lateral:-;strident:0;anterior:0;distributed:0;dorsal:+;high:-;low:-;front:-;back:+;retractedTongueRoot:-	count	markedness_count
periodicGlottalSource:-;spreadGlottis:-;constrictedGlottis:-;raisedLarynxEjective:-;loweredLarynxImplosive:-;sonorant:-;nasal:-;fortis:-	ɬ	s	ç	xʷ	χ	ħ	χʷ	7/7	1.0
	1/1	1/1	1/1	1/1	1/1	1/1	1/1
	1.0	1.0	1.0	1.0	1.0	1.0	1.0
