	t	kpʷ		2/4	0.36160341514300404
mb	nd			2/4	0.6598530398930915
v		-	ɣ	2/3	0.36120962222087477
	s	-		1/3	0.7567814325335742
2/4	3/4	1/2	1/4
0.3527287032102056	0.8850501503904042	0.5223552024932423	0.054180573087333365
