pʼ	tʼ	tʷʼ	kʼ	kʷʼ	qʼ	qʷʼ	7/7	1.0
b	d		ɡ	ɡʷ			4/7	0.9807503132214052
pʰ	tʰ	tʷʰ	kʰ	kʷʰ	qʰ	qʷʰ	7/7	1.0
3/3	3/3	2/3	3/3	3/3	2/3	2/3
1.0	1.0	0.7313040622745913	1.0	1.0	0.8059957358806691	0.8822718929426691
