	labial:+;coronal:-;dorsal:-;high:0;low:0;back:0;retractedTongueRoot:-	labial:-;coronal:+;dorsal:-;high:0;low:0;back:0;retractedTongueRoot:-	labial:-;coronal:-;dorsal:+;high:+;low:-;back:-;retractedTongueRoot:-	labial:-;coronal:-;dorsal:+;high:-;low:+;back:+;retractedTongueRoot:+	count	markedness_count
periodicGlottalSource:-;spreadGlottis:-;constrictedGlottis:-;raisedLarynxEjective:-;loweredLarynxImplosive:-;sonorant:-;nasal:-;fortis:-	f	s	x	ħ	4/4	1.0
	1/1	1/1	1/1	1/1
	1.0	1.0	1.0	1.0
