b	d	ɖ	ɡb	ɟ	ɡ	6/6	1.0
p	t		kp	c	k	5/6	0.9470461011403796
2/2	2/2	1/2	2/2	2/2	2/2
1.0	1.0	0.18254808563574523	1.0	1.0	1.0
