b	-	d	ɡb	ɡ	4/4	1.0
p	-	t	kp	k	4/4	1.0
β	v	z	-	ɣ	4/4	1.0
	f	s	-	x	3/4	0.9745487451158221
3/4	2/2	4/4	2/2	4/4
0.9619625477095542	1.0	1.0	1.0	1.0
