v	z	ʒ	zʲ	ɣ	ɣʷ	6/6	1.0
f	s	ʃ		x	xʷ	5/6	0.9779215515578109
2/2	2/2	2/2	1/2	2/2	2/2
1.0	1.0	1.0	0.26305965111670193	1.0	1.0
