p	t̪	tɬ	ts	t̠ʃ	k	kʷ	7/7	1.0
		-	s	ʃ			2/6	0.5195608629995037
1/2	1/2	1/1	2/2	2/2	1/2	1/2
0.7012860405677015	0.7890122966687302	1.0	1.0	1.0	0.752767524145593	0.6200057528246669
