pʼ	tʼ	kʼ	3/3	1.0
b		ɡ	2/3	0.6536006770845978
	ʱd		1/3	0.5
p	t	q	3/3	1.0
		kʰ	1/3	0.40547257771136336
3/5	3/5	4/5
0.8906446460606534	0.6082450484330755	0.9991479185210709
