	t	ts	t̠ʃ	k	kʷ	5/6	0.7973723655631447
b	d	dz	d̠ʒ	ɡ	ɡʷ	6/6	1.0
f		s	ʃ			3/6	0.6717098381458967
v		z	ʒ	ɣ		4/6	0.9006977589525125
ɱf				-	-	1/4	0.3649283996244805
mb	nd				ŋɡʷ	3/6	0.56386387145591
	nt				ŋkʷ	2/6	0.2883081167057656
5/7	4/7	4/7	4/7	3/6	4/6
0.496196849909711	0.9036902593729609	0.9831975899078096	0.9803743063394053	0.8478544324369937	0.7364920349582066
