					ɣ	1/6	0.500241675199478
f	fʷ	s	ʃʷ	ʃʲ	ʃ	6/6	1.0
1/2	1/2	1/2	1/2	1/2	2/2
0.7610533045600901	0.9721589332776838	0.7931118804251478	0.5433356750125081	0.7804642104690822	1.0
