p	t	kp	k	4/4	1.0
	d	ɡb	ɡ	3/4	0.6983368738356651
mb	nd		ŋɡ	3/4	0.9813705340701737
ɓ		-		1/3	0.3922256204908806
3/4	3/4	2/3	3/4
0.7034114796194508	0.9726618337302535	0.9498754830190782	0.9879946527695005
