b	d	d̠ʒ	d̠ʒʷ	bʲ	ɡ	ɡʲ	ɡʷ	8/8	1.0
v	z		zʷ	vʲ				4/8	0.6205913703990582
p	t	t̠ʃ	t̠ʃʷ	pʲ	k	kʲ	kʷ	8/8	1.0
f	s	ʃ	sʷ					4/8	0.7710682299838428
4/4	4/4	3/4	4/4	3/4	2/4	2/4	2/4
1.0	1.0	0.9236936179361749	1.0	0.8397008563709258	0.8208175339725856	0.8351318471338511	0.7468217438153808
