	d̪	ɡ	2/3	0.710213460810209
ɓ		ʄ	2/3	0.6236960163347752
p	t̪	k	3/3	1.0
	s̪	ʃ	2/3	0.8776549409961202
2/4	3/4	4/4
0.5718042603282301	0.9831725224834369	1.0
