v	ɮ	z		ʕ	ʕʷ	5/6	0.78075384009794
f	ɬ	s	ʃ	ħ	ħʷ	6/6	1.0
2/2	2/2	2/2	1/2	2/2	2/2
1.0	1.0	1.0	0.7852728912936696	1.0	1.0
