b		d		ɡ	ɡʷ	d̠ʒ	5/7	0.9925634929826835
ɓ	-	ɗ	ɗʲ		-	ʄ	4/5	0.9199464835173089
v	ɮ	z		ʕ	ʕʷ		5/7	0.8410793170021134
p		t		k	kʷ	t̠ʃ	5/7	0.9861122271656733
f	ɬ	s		ħ	ħʷ	ʃ	6/7	0.994536571851169
5/5	2/4	5/5	1/5	4/5	4/4	4/5
1.0	0.6387032679104904	1.0	0.0008219437629404103	0.9953524292195075	1.0	0.9338300964924167
