p	t	kp	k	kʲ	-	5/5	1.0
b	d	ɡb	ɡ	ɡʲ	-	5/5	1.0
mb	nd				ŋb	3/6	0.6458629255951897
ɓ	ɗ	-				2/5	0.8081643768041045
4/4	4/4	2/3	2/4	2/4	1/2
1.0	1.0	0.949852369744157	0.972245900508797	0.9285477423239814	0.24655068986202755
