variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
lp__,-3696.3646063875,-3697.4574000000002,47.062764846895334,46.922659140000206,-3772.224925,-3619.1120100000003,1.0056582775262513,1475.8290188061183,2976.8374383852642
z_std[1],0.12484276910125125,0.12698868,0.9665480183682126,0.9864350039669999,-1.4791337900000001,1.6876821549999999,0.9998728797189728,9227.217636691827,4505.744238319469
z_std[2],-0.00395047672990625,0.0011229034500000001,0.9646759390005404,0.94646034727797,-1.6009823,1.570920039999999,1.000716912164332,12556.853169395696,5779.7415608687825
z_std[3],0.08075545444202438,0.086712807,0.9475558725714421,0.9571434284747999,-1.48624055,1.627371915,1.0011954229355564,10649.763912876999,5542.397906413099
z_std[4],0.3162099652495839,0.31646516999999996,0.9630805207584681,0.9893726572589999,-1.261777285,1.8976524,1.0014273789434052,11711.941963732736,5393.074267902571
z_std[5],-0.3744007204357811,-0.37339550499999996,0.9684525776689347,0.987179639817,-1.9400556849999997,1.1976021499999978,1.0001439889168728,11784.66118296697,6154.923237526005
z_std[6],0.13939137233455312,0.141948005,0.9883514338763478,0.9540984749729998,-1.4849815100000001,1.797868095,0.9998922986159123,11816.325571064106,5238.103401199716
z_std[7],0.0435414388087155,0.045288585000000006,0.9871773509187578,0.9856970398170001,-1.59390304,1.6914336099999998,0.9996845048449733,11625.982839238755,5679.502468562406
z_std[8],0.07533394461355,0.0765646035,0.976261699128162,0.9607692876369,-1.55306052,1.6842608099999994,1.0012540853375753,11559.334134239887,5207.907869832252
z_std[9],-0.199813381086815,-0.20663637,0.9593045986642741,0.94190059845,-1.7780320349999998,1.3953658399999997,1.0003193411446138,12394.567539357338,5599.543650248621
z_std[10],-0.213206211574382,-0.218130775,0.9737232710059979,0.974622225381,-1.829574635,1.4036594,1.0010458046294737,11440.450213020125,5835.354035981828
z_std[11],0.26761285749035874,0.271479135,0.9472405741343893,0.9662320214819999,-1.2844977850000001,1.8052560649999991,1.0002315024187223,12727.222119892027,4770.476780637896
z_std[12],0.26440408447874514,0.273551895,0.9557742764421727,0.9602437852559998,-1.31892574,1.830623249999999,1.00149525327324,13042.035648608047,5501.907539834745
z_std[13],0.3353205360910375,0.33508676000000004,0.9089307101144074,0.90674896788,-1.1635300949999998,1.863764159999996,1.000093851522464,12209.719485788326,5190.557221719631
z_std[14],0.20788949515687,0.21671585,0.9568632973577695,0.9495427194539998,-1.3847162599999998,1.7461113149999996,1.0000945031762638,12196.884533045992,5291.683892462653
z_std[15],0.22873879844493838,0.25083229,0.9644797555288365,0.955864666701,-1.37763916,1.8048749649999982,1.0005020465814212,12185.230715841208,5277.859663502045
z_std[16],0.2220131793762625,0.216615245,0.9694852175839811,0.988982385048,-1.36959192,1.8110024599999996,1.0011588933510231,12747.696408164593,5063.45640848661
z_std[17],0.2071110537966975,0.1973354,0.9602003035055506,0.9862488487109999,-1.3487036949999998,1.7902233749999987,1.0001012690564215,12587.652624655075,5188.4259559061975
z_std[18],-0.01505924216237625,-0.0193957045,1.000008229890447,1.0009106663282998,-1.6661275549999999,1.6261623749999987,1.0007355913413452,12049.997324150629,5246.918667518584
z_std[19],0.0114053012163895,0.00792875425,1.0144329234017468,0.9991786477889999,-1.62777354,1.7124453999999998,1.0030369509699062,11962.884201882724,4927.619411259345
z_std[20],0.09504341640562625,0.093565807,0.996278840980989,1.0117509223247998,-1.5490286050000002,1.7412367299999996,1.0000192532104233,12982.104547119628,5059.962722110355
z_std[21],0.0488615705426245,0.029337587999999998,0.98105545572475406,0.9854302681860001,-1.55354062,1.727999564999999,1.0007407901687329,12737.43274468444,4970.6993009608095
z_std[22],0.06378071316388825,0.0588583175,0.9903861551299525,1.001191603461,-1.556988655,1.6887195399999992,1.0009080214757655,12004.525274473308,4942.00460220701
z_std[23],0.10928544424051376,0.10964783,0.9613126997710548,0.935770210536,-1.460310555,1.7003789299999974,1.000796867092617,12727.09101866097,4996.982769931376
z_std[24],0.15619781521167375,0.15111381000000002,0.9644616571007979,0.970605824916,-1.406474985,1.76301414,0.9999104917590479,12282.122122860703,5292.2205217696155
z_std[25],-0.49871641062821,-0.49383774999999996,0.9445075242015745,0.9269570282699999,-2.06166897,1.068358864999999,1.001332805179643,11993.188891342817,5219.639382678079
z_std[26],0.34243238885998123,0.34040803,0.9415145645496837,0.946188077499,-1.1941091050000001,1.872884134999999,1.0009825598184217,10322.170708775135,5542.125898831061
z_std[27],-0.40364816768023,-0.409359865,0.9358585737842201,0.9293668982009999,-1.93413875,1.1456219749999992,1.000611360890014,12808.384234552297,5548.10036560774
z_std[28],-0.39983572994677374,-0.399192985,0.9369461388726514,0.9431227797599999,-1.9691271700000001,1.1454142549999997,0.9999043488125554,11972.40702089538,5222.803339927389
