pʷ	p	t̪|t	t̪ʷ|tʷ	pʲ	t̪ʲ|tʲ	k	kʲ	kʷ	9/9	1.0
	pʰ	t̪ʰ|tʰ				kʰ			3/9	0.860381349686673
mbʷ	mb	n̪d̪|nd	n̪d̪ʷ|ndʷ			ŋɡ		ŋɡʷ	6/9	0.8826558828737044
	v								1/9	0.1964676187333
		s̪|s							1/9	0.7151416121389768
2/5	4/5	4/5	2/5	1/5	1/5	3/5	1/5	2/5
0.7128204525400533	0.8502446041965726	0.8047524072981512	0.1526454449092399	0.2927266529853941	0.020690712598177438	0.8153624016401729	0.36473450679621405	0.6523174411833391
