p	pʷ	t̪|t	t̪ʷ|tʷ	pʲ	t̪ʲ|tʲ	k	kʲ	kʷ	9/9	1.0
pʰ		t̪ʰ|tʰ				kʰ			3/9	0.860381349686673
mb	mbʷ	n̪d̪|nd	n̪d̪ʷ|ndʷ			ŋɡ		ŋɡʷ	6/9	0.8826558828737044
3/3	2/3	3/3	2/3	1/3	1/3	3/3	1/3	2/3
1.0	0.9912987443726851	1.0	0.8530734446688983	0.4498476320573124	0.48741158912465127	1.0	0.44835504329226294	0.875436399900138
