b	d	ɡ	3/3	1.0
p	t	k	3/3	1.0
		ɣ	1/3	0.17063390139064
	s		1/3	0.7557339359565435
2/4	3/4	3/4
0.7763095984597154	0.8857450084917328	0.8719824220103658
