b	d	d̠ʒ	ɡ	4/4	1.0
bʱ	dʱ	d̠ʒʱ	ɡʱ	4/4	1.0
		s		1/4	0.5160654849487412
p	t	t̠ʃ	k	4/4	1.0
pʰ	tʰ	t̠ʃʰ	kʰ	4/4	1.0
4/5	4/5	5/5	4/5
0.8419662670981969	0.9257159770372048	1.0	0.8701631738797381
