p͈		t͈		ȶ͈	k͈	4/6	0.8153177015753844
p͉	t̪͉	t͉	ʈ͉	ȶ͉	k͉	6/6	1.0
2/2	1/2	2/2	1/2	2/2	2/2
1.0	0.9861553691063758	1.0	0.9082763303469862	1.0	1.0
