b	d̪		ɡ	3/4	0.906174091262532
	z	ʒ		2/4	0.47414581660619604
p	t̪	t̠ʃ	k	4/4	1.0
	s	ʃ		2/4	0.6012238230715712
2/4	4/4	3/4	2/4
0.7765446790726911	1.0	0.8437545509347497	0.8231799477121992
